id,Profession,Rating,Nbr_Rating
8632,SAP MM Functional Analyst,2.00577384478296,70
8633,Business Analyst (BA) + Regulatory Reporting + SQL,4.03216347273196,245
8634,Azure Business Intelligence Analyst,3.24737545255484,82
8635,Azure - Senior Manager,3.76850245863287,168
8636,AWS - Senior Manager,2.01552908493741,161
8637,Sr Spark/Scala developer / Architect,4.68221499424105,285
8638,Sr. Solutions Architect,2.00824818881318,65
8639,Senior Consultant,2.2927131561583,47
8640,Process Analyst,4.92602681516517,371
8641,Analyst - Supply Chain Analytics,4.66415357400907,374
8642,Analyst,3.38001569025225,403
8643,Business Analyst,4.35996188001372,409
8644,Business Analyst (Immediate joining),3.92030001219327,498
8645,Deployment Functional Analyst,3.07876250929036,162
8646,Business Intelligence Analyst,4.68767591010745,324
8647,Business Analyst,2.11666718584051,490
8648,Associate Consultant (Software Engineering),4.11542195468654,158
8649,Research Analyst,2.5430410410132,103
8650,Research Analyst International Research Survey cab meal .9871103142,3.57239038919497,209
8651,Business Analyst,3.6901039579275,166
8652,Research Analyst - Steel Costs | CRU,2.53862753446144,203
8653,Research Analyst,4.35114284612724,408
8654,Market Research Analyst,2.68262953109726,200
8655,CCE / Process Analyst,2.92772736276269,365
8656,Business Analyst,2.66939836167924,431
8657,Business Analyst I (Tableau & Alteryx) DART,4.28568561108649,291
8658,Quantitative Analyst,4.59391213609774,186
8659,Quantitative Trading Analyst,4.35480974609352,443
8660,Quantitative Research Analyst,4.05981015635292,354
8661,Erp Support Analyst,3.73053490162675,301
8662,Business Analyst 1,2.3555093162893,165
8663,HR Analyst,2.57318427458199,253
8664,Business Analyst,4.07428782266486,369
8665,Business Intelligence Analyst,3.07324697258403,215
8666,Business Analyst,4.31362795474945,251
8667,Business Analyst- Cloud Analyst,4.35350065273186,213
8668,Business Analyst C2,4.49231621669029,233
8669,Business Analyst,4.80174720112664,251
8670,E-Commerce Analyst (Entry Level),3.36761090549093,193
8671,Business Analyst,3.84631496810509,161
8672,Customer Support Analysts,4.12196746486738,97
8673,Actuarial Analyst,4.68273065385498,84
8674,Business analyst,3.98188502520639,269
8675,Content and Research Analyst,2.60403561720903,315
8676,Business Analyst,2.14907048778554,102
8677,Business Analyst - Information Management,4.7804139636073,287
8678,IT Analyst,3.32805108327797,72
8679,Quality Analyst,2.44625136603909,239
8680,Business Analyst,2.63505145379887,115
8681,BPO T&S Operations Analyst,4.08721366774262,174
8682,Python / Java /.Net /PHP/Web Developer/Android/Business Analyst,2.49011332004889,462
8683,Content Analyst,3.88736014829167,80
8684,Content Onboarding Analyst,4.43329010504785,441
8685,Strategic Executive Assistant (Business Analyst),4.70559589105012,134
8686,Market Research Analyst,2.85337051379911,125
8687,Finance Analyst,4.18164722436717,374
8688,Support Analyst,4.22461825258371,265
8689,Analyst-Finance Processes and Operations,4.24565806267998,353
8690,Analyst-Order To Cash Processing,2.54321254142768,205
8691,Analyst-Program and Project Management,3.87614797953538,224
8692,Analyst-Content Management,3.76558436772236,267
8693,Analyst-Procure To Pay Processing,3.72040688159636,472
8694,Analyst-Procure To Pay Processing,2.04453105277892,243
8695,Analyst-HR Operations,2.73662297476607,470
8696,Analyst-Supply chain planning,4.59027166047624,372
8697,Analyst-Investment Banking,3.63260795527141,484
8698,Analyst-Procure To Pay Processing,4.28745092121176,382
8699,Analyst-Lending Operations,2.1581282231014,50
8700,Analyst-Procurement Analytics,2.62922958195521,379
8701,Analyst Project Management Operation (PMO) - (CTH / 3rd Party Payroll),4.79942850071257,63
8702,MIS Executive and Analyst,4.5196248699701,68
8703,Business Analyst,2.06283359744214,54
8704,Advisory Services Analyst,3.26712771970131,458
8705,Spatial Analyst,3.96493200139205,141
8706,Analyst - OpenText/AppWorks,4.22993683894418,66
8707,Analyst,3.61842099362634,291
8708,Deputy Manager (MIS Analyst and Digital Marketing),4.11194677042193,77
8709,Business Analyst,3.28640235857213,228
8710,Market Research Analyst,2.22801466234544,346
8711,Reporting Analyst,2.35304086218171,338
8712,Analyst - Finance Operations,4.89097249675249,145
8713,Reporting Analyst II,3.98036798339568,268
8714,"Analyst , Model Success",4.21515767707249,436
8715,Analyst,4.09168642236773,232
8716,"Analyst II, Infra CX",4.86742834896626,446
8717,Product Management - Product Analyst,4.44591128161006,379
8718,Higher Education Evaluation Analyst,3.02986537643076,99
8719,Market Research Analyst,4.88093822608166,282
8720,Research Analyst,2.19086114987034,494
8721,HR Analyst,4.01688413006686,38
8722,Implementation Analyst (BCA/B.Sc),2.47799787268404,270
8723,Python Developer: Bangalore,4.50832476749593,45
8724,Senior Machine Learning Engineer - Deep Learning Startup,3.33413362734243,216
8725,Senior DevOps Engineer,3.65813812562222,330
8726,Business Anlayst,3.49751282368583,193
8727,Sr. Engineer/ Lead Engineer,2.47381366758335,120
8728,"Junior Analyst, Credit Ratings",4.32293142008143,118
8729,Sr . Associate - Financial Analyst,3.3146709605583,381
8730,Bigdata Engineers / Leads,3.16577265650547,249
8731,Bigdata Engineer || Leading MNC || Gurgaon /Bangalore || Hybrid Model,4.79900171139901,66
8732,Lead Software Engineer,2.72095200408814,248
8733,Lead Software Engineer,2.55788717731542,489
8734,.1787_Data Scientist _Bangalore,4.79114601374227,200
8735,Associate Coding - Fresher Business Analyst Can Apply / 3.34 LPA/ Cab,3.01702694596915,336
8736,Senior Product Analytics Associate,4.94988748501288,377
8737,Analyst / Associate - Analytical Verification,3.84050903773996,241
8738,Associate Financial Analyst - Mumbai (western line),2.8419316773562,416
8739,Senior ML Ops Engineer,2.86876893962052,428
8740,Senior DevOps Engineer,3.10294627771952,443
8741,Senior Software Engineer,3.55310708024187,392
8742,Senior Software Engineer,2.55482516807848,135
8743,"Senior Software Engineer Javascript, Node JS",3.01948142195354,315
8744,Senior Machine learning Engineer - Deep Learning Company,3.83556019325743,117
8745,"Senior Engineering Manager, Segmentation & Integrations",2.23196052845503,480
8746,"Senior Software Engineer - Fullstack ( ReactJS, NextJS, NodeJS, AWS)",4.87026407730757,368
8747,Sr. Software Engineer,3.18742378563163,311
8748,Software Engineer / Senior Software Engineer (Scala),3.16871597778867,60
8749,Senior Software Engineer,3.53210602350618,428
8750,Sr. Software Engineer,3.1886464833621,340
8751,Senior Systems Engineer,4.7730102537183,398
8752,Software Senior Engineer,4.11133423266502,471
8753,Urgent Opening Senior ETL Engineer at Bangalore,3.69467474885659,160
8754,Senior Engineering Manager,3.66332520291178,87
8755,Senior Engineer,3.23978775114634,278
8756,Senior Software Engineer - Dot Net Fullstack,2.35021208906161,280
8757,Technical Analyst / Software Engineer-ENDUR,3.60616018165842,41
8758,Senior Software Engineer,4.54919420973942,308
8759,Senior System Software Engineer - Deep Learning,2.783868365402,414
8760,Senior Software Engineer II,3.19884157083816,60
8761,Software Engineer (Senior Java developer),4.65622635471173,257
8762,"Sr . Engineer , Software Development",4.98220138168308,339
8763,Senior Software Engineer,4.81858090976279,114
8764,Senior Business Analyst/Assistant Manager - SAS DI,3.02199603698292,306
8765,Senior Business Analyst - SAS Reporting,3.92292027806208,304
8766,Business Analyst/Senior Business Analyst - RSA Archer,4.73803317240205,323
8767,Senior Business Analyst - Python/R,2.44606023046827,253
8768,"Business Analyst,/Senior Business Analyst/Manager/Senior Manager",4.66746476065511,482
8769,Senior Business Analyst / Assistant Manager / Manager - Analytics,2.89717549875988,152
8770,Business Analyst/Senior Business Analyst-SAS/UNIX/SAS Enterprise Guide,4.5017242057834,154
8771,Assistant Manager/Manager/Senior Business Analyst-SAS- Consulting Firm,3.68976743023612,273
8772,Senior Business Analyst - RPA + ML - KPO,2.33660662292639,200
8773,Business Analyst/Senior Business Analyst/Assistant Manager,4.99627933508562,432
8774,Senior Business Analyst - Banking/Retail Analytics - Consulting Firm,3.15380592138796,470
8775,Business Analyst/Senior Business Analyst/Assistant Manager - SAS,3.30999613422509,143
8776,Business Analyst/Senior Business Analyst - SAS/UNIX/SAS,4.53349626729532,298
8777,Business Analyst/Senior Business Analyst - Tableau,3.39648279929951,356
8778,Business Analyst/Senior Business Analyst/Assistant Manager,3.92226836868076,224
8779,Senior Business Analyst - MySQL/T-SQL,3.84329225085449,141
8780,Senior Business Analyst - Business Intelligence Vertical - Online,3.87413734096433,30
8781,Business Analyst/Senior Business Analyst - SAS + Acquisition Strategy,2.44012463137939,381
8782,Senior Business Analyst/Assistant Manager - SAS Model Validation,3.4750363626948,373
8783,Business Analyst/Senior Business Analyst - Tableau - Banking/Retail,4.58804072007762,83
8784,Business Analyst / Senior Business Analyst / Assistant Manager,2.35973092387982,484
8785,Business Analyst/Senior Business Analyst/Assistant Manager - Tableau,2.29040248505209,86
8786,"Business Analyst,/Senior Business Analyst/Manager/Senior Manager",4.25417185660363,32
8787,Senior Business Analyst - SAS/ VBA,4.20469375904385,251
8788,Senior Business Analyst/ Assistant Manager - SQL Analytics,2.95363066163873,425
8789,Assistant Manager/Manager/Senior Business Analyst-SAS-Consulting Firm,4.73694218204388,54
8790,AI/ML/DL/ Computer vision Developer / Engineer,2.2599910818835,100
8791,Software engineer - Internship,2.02953869667905,489
8792,Machine Learning Engineer (Marketplace),4.40772413859092,280
8793,Site Reliability Engineer,3.3819920393506,119
8794,Business Analyst,2.4505328544416,216
8795,Engineering Manager - II,2.38343731825355,304
8796,Software Engineer,4.41407850451299,180
8797,Python Programming Language Software Development Engineer,3.96512384858421,352
8798,API Integration Engineer,2.5595019767646,82
8799,Python Programming Language Software Development Engineer,3.97607574074264,230
8800,Analytics Support Engineer,2.87208028686477,410
8801,Research Software Engineer,4.46166548615729,312
8802,Open source Engineer-A2V6,3.58816533176657,70
8803,Specialty Software Engineering,3.04316584476318,324
8804,BI Lead Analyst (Power BI/ Qlik),4.09695648223559,391
8805,ETRM Domain Business Analyst,4.25908116189033,294
8806,Lead Analyst - Back-End Developer,2.37592469114745,120
8807,Lead Business Analyst,3.21440069787823,454
8808,Lead Business Analyst,2.62076907578862,367
8809,Lead- Business Analyst,2.732349747673,478
8810,Lead Business Analysts,3.04676760172906,81
8811,Lead Analyst,4.64631081192054,224
8812,Lead Business Analyst,3.58355301985585,205
8813,BI Support Analyst,4.33285250754774,463
8814,"Lead Analyst, Treasury and ALM",2.45616955557481,265
8815,Denial Analyst @Gurgaon/Noida: 6 Months exp sal 22.5k in hand,4.99447376162422,256
8816,Lead Business Analyst,2.7139909065969,473
8817,Genpact Hiring For Lead UI/UX Developers - PAN India,4.39556523424089,60
8818,Genpact Hiring For Lead AWS Developers - PAN India,2.84174767125319,499
8819,Lead BigData Developer,3.07820406907156,42
8820,Immediate Hiring For Azure ETL Lead Developer || C2H Position,3.96929407324941,136
8821,Lead Cloud Applications Developer,3.97845512822018,53
8822,Virtusa Hiring : BigData Lead Consultant/Immediate Joiners,3.01389357371782,344
8823,Program Lead - Technology Consulting,3.47670304277342,393
8824,Java Microservices Team Lead,4.44418230262364,62
8825,Digital Transformation Techno-Managerial Leader,3.94226675272894,340
8826,"Lead, Perfomance and Analytics",2.13025473974797,86
8827,Module Lead - Systems,2.91900432124479,159
8828,Lead Assistant Manager,4.16475309943669,195
8829,Senior Manager Forensic Analysis,4.74052279220205,351
8830,Lead Solutions Architect,4.17837024757739,378
8831,Lead consultant - Python,3.34774319999248,326
8832,Senior Business Analyst - Model Validation,3.73344763845455,248
8833,Fraud Analytics(Strategy)- Senior Business Analyst,4.85299188135262,129
8834,Sr Analyst - Credit Systems,2.95607924422105,273
8835,Senior Analyst - Digital Analytics,3.81457914342679,241
8836,Senior Solution Architect - Business Analyst,3.49710408392186,212
8837,Analyst and Sr. Analyst,4.30688555892047,54
8838,Senior Research Analyst,2.65174921288545,470
8839,Sr. Analyst - Ops Excellence,3.89044730984729,116
8840,Senior Business Analyst,4.65661005773436,419
8841,SQL and MSBI - Database Developer Senior Analyst IT,3.78147054171657,42
8842,Sr . System Analyst,4.85016918919666,224
8843,Senior Product Analyst,3.78378913404489,420
8844,Medical Billing Service RCM Senior Analyst,3.74067565081226,210
8845,Medical Billing Service RCM Senior Analyst,3.15857661447774,73
8846,Medical Billing Service RCM Senior Analyst,2.19381359189526,296
8847,Medical Billing Service RCM Senior Analyst,4.53249903125908,124
8848,Medical Billing Service RCM Senior Analyst,3.47557336561955,366
8849,Business Analyst - Utilities,4.37056564075778,496
8850,Business Analyst - Utilities,4.48448061225475,467
8851,Sr Python Developer,2.5786072186683,88
8852,Senior Product Manager/ Product Manager,3.39957501319159,118
8853,Business Analyst - Burgeon IT Services,2.94676240599618,263
8854,Business Analyst Offshore(Sales & Finance),3.89596426838322,481
8855,IT Technical Solution Analyst- Workday HCM,3.94798974822455,194
8856,Web Analyst,2.55887477445513,152
8857,Business Intelligence Analyst,3.91221462125628,88
8858,Looking For Senior Talend ETL Developer,2.52451113383177,176
8859,Senior Product Manager - Customer Incentives,3.69391380638399,306
8860,Senior Software Engineer_Sandvine_Bangalore,2.83698363942572,338
8861,Senior Program Manager,3.2613321360606,312
8862,Frontend Developer ? Senior Tech Lead/Associate Manager,4.56386065750829,495
8863,HANA DW Business /analyst/consultan,4.99232541096084,320
8864,Opening For Business Analyst in our IT Team,2.0716897501837,454
8865,Business Analyst,2.11411850407733,451
8866,Business Analyst,2.94480960668459,160
8867,SrTest Analyst,2.81311614858341,101
8868,IT Business Applications Analyst,2.90897540540688,138
8869,Business Intelligence Analyst,4.18982549820497,142
8870,Business Analyst,3.10812200028828,191
8871,Analyst - Systematic Review,3.68646316907435,170
8872,Business Analyst,4.61265470797596,100
8873,Business Analyst,3.29176021728415,168
8874,Business Analyst,4.04030657144889,407
8875,Workday Business Change measurement & Readiness Analyst,3.81112345182101,414
8876,Business Analyst,2.66420735297203,122
8877,Analyst - MI,4.30852654382347,177
8878,Technical Business Analyst,3.83188398282413,289
8879,Business Analyst,3.05095664161672,289
8880,Business Analyst,2.92218073598138,133
8881,Business Support Analyst-Salesforce Administration,3.13488022167557,439
8882,Business Support Analyst-Salesforce Administration,4.74297474854315,269
8883,Technical Analyst,4.77537601217362,258
8884,Financial Business Analyst,3.04824893559621,94
8885,Principal Analyst IT Business Analysis (Redshift Database),3.82245636185964,497
8886,Workforce Management Analyst,3.51192152676722,443
8887,Business Analysts (Experience 2 to 4 years),3.19406448468242,152
8888,Business Analyst for the Pre-Sales/Solutions Team,4.1695167520915,95
8889,Business Analytical Analyst,3.75954844686874,300
8890,Staff SAP Business Analyst,3.74677884068213,85
8891,Sampling Analyst,3.29434766666855,308
8892,Business System Analyst,4.05841399259583,343
8893,Business Analyst,4.27291224299233,97
8894,Business Analyst,4.25145769924055,400
8895,Looking For Business Analyst (Power BI & Tableau),4.53921047084685,370
8896,Business Analyst,4.76563966403059,295
8897,Business Analyst - IIT/NIT/BITS/DCE/SRCC,2.31190356894214,45
8898,Executive Business Analyst/Implementation Specialist,2.91290696291365,59
8899,Business Analyst - Analytics (NCH),4.82537801729639,89
8900,Business Analyst II,3.78693538296632,185
8901,IP Analyst.,2.82436787609262,122
8902,Business Analyst,2.35733351875325,132
8903,Business Analyst,3.66424978319026,90
8904,Business Analyst,4.59892033693629,398
8905,Business analyst,4.75085435012663,293
8906,HR Analyst,4.82116642025064,107
8907,Business Analyst,3.27028060358416,90
8908,HR - Business Analyst,2.49846093486216,242
8909,Analyst 2 - Programming Android,3.04102891619038,254
8910,Analyst,4.98920425755782,218
8911,Business Analyst,3.90315312832049,364
8912,OBIEE - Business Analyst,2.77329922114859,32
8913,Business Analyst,4.5974342607913,32
8914,Business Analyst - IIT/NIT/BITS/DCE/SRCC,3.71092849208028,295
8915,EDA DevOps Automation Analyst,2.91539615015523,221
8916,Business Analyst,4.35888258776363,337
8917,Business System Analyst,2.4159763342491,134
8918,Delivery Analyst-Infrastructure Service,4.11585117875882,67
8919,Content Analyst (Women Returnee),3.69819866113039,272
8920,Product Analyst,2.38525746228618,321
8921,Reporting Analyst,2.47032358403339,398
8922,Technical Analyst S/4 HANA,3.22686136896272,333
8923,"Campaign Measurement Optimization Analyst, 1",3.92400731629037,53
8924,Technical Analyst,2.89446655741904,118
8925,Product Analyst,3.51620624917476,187
8926,Technical Business Analyst,3.0184549161808,96
8927,Analyst- Consumer Research,2.95266325195433,105
8928,SAP Business Analyst,4.51602022523423,392
8929,Technical Business Analyst,2.12125516056292,107
8930,Business Analyst,3.90105324924017,386
8931,Business Analyst,4.07266119074175,135
8932,Fresher Business Analyst - Graduate with MS Excel Knowledge,3.262757717341,400
8933,IELTSMaterial . com Business Analyst,3.42860978035789,192
8934,Business Analyst,4.9436114422905,209
8935,Business Analyst FICO,2.07917889595224,312
8936,Business Analyst,2.62056597959648,316
8937,GRC Analyst,3.63935342274519,270
8938,Analyst-BI,3.29936280954313,91
8939,Business Analyst,2.45836206724437,314
8940,Business Analyst,4.60589318274785,402
8941,Digital Products and Communications Analyst,4.46221258317686,132
8942,Business Analyst (IIT/NIT),2.40732807029709,220
8943,System Analyst - C++,2.65493515248995,70
8944,Business Support Analyst,3.61362327682202,272
8945,Business Analyst,3.94219468744298,80
8946,Statistical Analyst,4.81033157902922,363
8947,Business Analyst,4.35492370390436,112
8948,Business Analyst,3.99513479467376,50
8949,Business Analyst - FinTech - IIT/NIT/BITS,3.29957291421932,371
8950,Programmer Analyst - iOS / Mac Developer,2.33391529692901,114
8951,Analyst Coding - Fresher Business Analyst Can Apply / 3.5 LPA/ Cab,3.45684377340584,260
8952,Senior Software Developer,3.87666448084235,300
8953,BM Analyst,3.66132279688794,347
8954,People Systems Analyst,4.62031108587413,66
8955,Analyst - IDT,3.92204396151014,218
8956,Delivery Analyst-Systems Services,2.9119083421637,375
8957,Analyst,3.92889800837509,376
8958,MIS Analyst,3.40772443754952,345
8959,Analyst-Procurement management,3.22560787520499,308
8960,Business Analyst - Supply Chain & Operations,3.44850632198227,247
8961,Product Analyst,3.34546952465926,333
8962,Product Analyst,3.96933157498843,312
8963,Analyst-HR Operations,2.59625320321816,333
8964,Analyst-Order To Cash Processing,3.89102648380149,411
8965,Senior Information Security Risk Anlyst,4.46593553220519,45
8966,Analyst-Reporting,3.40804040588323,314
8967,Analyst-Healthcare Claims,4.62052982768822,441
8968,Analyst-Governance,4.18178515146567,227
8969,Risk Reporting Analyst,3.87845444813606,190
8970,Security Compliance Analyst,3.13702921708885,367
8971,Delhivery is hiring Analyst - Gurgaon,2.91871622699474,45
8972,Analyst I IT Governance,2.00512603435998,497
8973,Analyst-Campaign Management,3.83594560539787,123
8974,FTI System Analyst,3.31854850130139,130
8975,Tax Analyst Specialist/Expert,4.25042456781275,76
8976,ANALYST,3.77130246102741,131
8977,Bus Systems Analyst II,3.63317687310962,467
8978,Analyst-Supply chain planning,2.76758227449187,487
8979,People Research Analyst,3.22090943906095,475
8980,WFM Reporting analyst,2.2329720378255,389
8981,Analyst - Procurement Analytics,3.13486533643067,56
8982,Market Risk Analyst,4.78003102260684,391
8983,DLP Analyst,4.07144925072678,144
8984,Risk Analyst,4.59651824653948,48
8985,Know Your Client (KYC) Analyst,3.94451911080659,395
8986,KYC Analyst,2.89947071815038,373
8987,DLP Analyst,4.69606413883126,254
8988,Analyst - MIS,4.3960232092939,203
8989,Strategy Analyst - People Development,3.39715795419992,36
8990,Product Analyst,2.60955781848387,121
8991,Analytics Analyst,2.49976792173813,109
8992,Change Analyst,2.64114463860668,448
8993,Benchmarking and Index Oversight Analyst,2.05908215057632,237
8994,Application Development Analyst,3.5481465686849,393
8995,Information Security Analyst,4.22529991924258,200
8996,Analyst,3.951201346142,306
8997,EU Distressed/Par Loan Analyst,3.52122330582868,129
8998,Business Analyst - Capital Market/Investment Banking Domain,3.6275043665972,115
8999,Power BI Analyst,2.36203409911254,387
9000,Risk Analyst,3.93361106675181,42
9001,Reporting Analyst / DA - HCL SW Noida,4.08061901490517,213
9002,Entity Management Quality Control Analyst,3.9890770807069,333
9003,MIS Analyst,2.57651646803833,93
9004,Analyst-Lending Operations,3.73886651675053,154
9005,Analyst-Supply Chain Analytics,4.34248879314508,405
9006,Analyst-Procure To Pay Processing,4.65227232244427,151
9007,Analyst - Risk Management,4.18956977854084,475
9008,P & S Functional Analyst,4.13497393558974,136
9009,Global Mobility Analyst,3.95585850847604,144
9010,Regional Supply Chain Analyst,3.4259179290293,483
9011,Principal Sales Analyst Commercial Excellence,3.40194458715675,255
9012,Analyst-Digital Marketing Analytics,2.19154393242106,271
9013,Analyst-Lending Operations,4.56331763512286,230
9014,Analyst-Lending Operations,4.50164831228709,88
9015,Analyst-Lending Operations,3.07574817346861,161
9016,Analyst-Reporting,4.68390418717232,254
9017,Analyst-Procure To Pay Processing,4.83237360858713,497
9018,Analyst-Lending Operations,2.06111438836103,104
9019,Analyst-Reporting,2.91099285728475,108
9020,Analyst-Reporting,3.42075537554244,86
9021,Analyst-Lending Operations,2.95044499058867,399
9022,Analyst-Supply chain planning,4.95461318367739,372
9023,Lab Analyst,2.09769681823426,123
9024,Scaled Abuse Analyst,3.02241252076395,328
9025,Research Analyst II,2.6848145011855,52
9026,"Staff Analyst, Analytics",4.80152592323019,253
9027,MBD Analyst,3.22460210902345,30
9028,Risk Framework Analyst,2.15543770630425,65
9029,Market Risk Analyst,4.67373024158527,380
9030,Market Risk Analyst,4.65019449388416,364
9031,Global Operations Analyst - Transformers,3.45991975709648,127
9032,Audit Analyst,4.1943401793674,196
9033,Quality Analyst,2.66649017463797,176
9034,Supply Chain Analyst(DM/M),3.75005353271488,184
9035,QC Analyst - MySQL Coding & MIS QC Analysis (BFSI),4.74348187211477,198
9036,Business Analyst - Capital Market/Investment Banking Domain,2.39723644600495,466
9037,"AVP, Capital and Liquidity Management Analyst",3.10944300512815,61
9038,FP&A Analyst,2.70128091087811,427
9039,Knowledge Management Analyst,2.68835570091991,331
9040,Business and Sales Support Analyst,4.12757957076321,87
9041,Commercial Analyst (Reporting & Pricing),2.28022865385659,231
9042,Analyst - Operational Analytics (Immediate joiners),4.60521382150868,224
9043,Valuations Analyst - NCT,4.10098188471343,234
9044,Analyst,4.5169280358479,195
9045,"Quality Control Analyst, Climate Solutions",2.68896227099964,375
9046,"Staff Analyst, Analytics",2.03099182685265,374
9047,Network Support Analyst,2.18276168891603,484
9048,Security Analysis Analyst,4.49115518020669,367
9049,Network Support Analyst,3.38156536863201,287
9050,Technical Analyst,3.68749938516375,273
9051,Analyst,3.35161691034928,469
9052,Business Analyst,4.4444935198051,435
9053,Research Analyst II - Automotive Aftermarket,3.73292200185953,103
9054,Business Analyst,4.8389163550761,38
9055,Analyst,2.14884840994834,466
9056,"Business Analyst, Service and Solutions Delivery",3.76482601668491,65
9057,Systems Integration Analyst,2.61524380781481,340
9058,Lab Analyst,2.556501304952,331
9059,INFSEC Analyst,2.45812535082245,406
9060,Market Risk Analyst,4.8973952401293,415
9061,Oracle financials technical Associate / Analyst / Lead,2.00220689697736,428
9062,Urgent opening For AI Practitioner,3.5397248076353,265
9063,Primary Market Research,4.59305638815378,142
9064,Genpact Hiring For AWS Developers - PAN India,4.44392117221033,32
9065,GCP DevOps,3.14013831470885,366
9066,Cloud Specialist (SRE),3.56628640287929,310
9067,Cloud Strategy and Assessment Cloud Operations Administrator,2.55155532883583,182
9068,Apache Spark Application Developer,2.15972743538455,68
9069,Apache Spark Application Developer,2.95568774052973,361
9070,Software Developer_Python,2.39404474893401,173
9071,Application Developer,2.66100224641054,163
9072,AWS BigData Application Developer,2.11147869251469,162
9073,Python Developer,3.24021752191352,263
9074,Intern Content Marketing,4.11709613506924,377
9075,Informatica MDM Consultant,3.00812504020754,171
9076,BA - Risk & Compliance,4.34351662158306,146
9077,Intern,3.96711848684316,323
9078,"Fullstack Python Integrator with UI Tkinter, Angular",3.09448388992629,371
9079,Python/Django Developer,2.68067218704119,364
9080,Sr AI Engineer,2.99751349925999,35
9081,"Adv. BA II, Eng Services",4.43319051676586,271
9082,Junior Analyst - Presales,3.12899233976898,476
9083,"Lead Software Engineer , CDP",3.83920379190556,483
9084,Lead Software Engineer,4.02544472606862,196
9085,Lead Software Engineer,2.85982063035923,499
9086,"Lead Software Engineer, Quality (Inventory Planning)",4.52087408530849,407
9087,Software Lead Engineer,4.41157994558554,147
9088,Operations Research Scientist for A reputed IT Organisation for Kolkat,4.70296578961295,290
9089,SRE Lead Engineer 61,4.42452575888252,200
9090,Lead Software Engineer Cloud - Java,2.63971456799188,78
9091,Associate / Analyst - Title Reviewer,2.03115610560079,273
9092,Associate / Analyst - Total Reviewer,4.36942536290148,373
9093,Digital Engineering Senior Analyst,3.38026360425292,200
9094,Associate Analyst Market Research,2.39000696502998,139
9095,Associate Programmer Analyst,4.42910742082585,410
9096,Associate Content Analyst,2.29892301957279,254
9097,APAC Multi-Strategy Credit | Analyst or Associate,4.10570851401888,118
9098,Advisory - Consulting ACOE - Cloud Developer - Senior Associate,2.80479778686467,238
9099,Senior Product Analytics Associate,2.84142737334167,323
9100,Senior Engineer - GO-PAY,4.63026410214081,466
9101,Sr . Customer Success Engineer,4.74016655957532,397
9102,"Senior Software Engineer ( Python, AWS)",4.3415976409762,402
9103,Senior Software Engineer - ML,4.78225979366357,435
9104,Sr . Customer Success Engineer,3.45267091756003,428
9105,Senior Software Engineer at Conviva,2.16656458578669,173
9106,Senior Engineer -Java Developer,3.64067326814415,281
9107,Senior Software Engineer- Front End,4.18003017868754,53
9108,Associate Product Manager,4.81195086446241,326
9109,Software Senior Engineer,2.8750679321594,174
9110,SENIOR SOFTWARE ENGINEER,3.69276773400663,123
9111,Software Senior Engineer,4.26463119093098,465
9112,Senior Software Engineer,4.5760412565366,74
9113,Sr Engineer Tapeout Engineering,3.39420765806714,400
9114,Developer Associate - Full Stack,4.52092991044017,36
9115,Senior Software Engineer,3.32750961880741,175
9116,Senior Software Engineer,2.35037100544088,39
9117,Senior Software Engineer,3.10978124986432,414
9118,Director-Customer Engineering,3.52331552559693,404
9119,Opportunity | Kafka Engineer | Tavant,4.59679801633862,475
9120,GCP Infrastructure Devops Engineer at Mindtree,3.03928637618533,234
9121,Business Intelligence Engineer,3.76282164505124,188
9122,Business Analyst,2.56830645867822,446
9123,Engineering Manager II - Customer Obsession,3.85966164619357,434
9124,Senior Team Lead,4.35037014246375,31
9125,Engineering Manager II - Comms Platform Intelligence,3.27802540231629,132
9126,Software Engineer 2,2.04419163284931,376
9127,Software Development Engineer 3 -,2.20205980664466,327
9128,Software Engineer,4.73904369201549,251
9129,Staff Software Engineer,3.66416977299314,281
9130,Principal Engineer - Enterprise Payments,3.01322889764631,436
9131,Staff Software Engineer,4.32060832618586,407
9132,Sr Lead Architect - Python,3.93922126831175,242
9133,Sr | Lead | Architect - Python,4.85939742802852,483
9134,DevOps Engineer II,2.71390934148367,49
9135,Sales Analyst,2.28906338935226,126
9136,Business Analyst - SQL/Cognos,4.60415693175994,109
9137,Bigdata Engineer,4.83938182052263,468
9138,Business Intelligence Engineer II,2.02927299642523,324
9139,Amazon Hiring For Business Intelligence Engineer,4.85098270047695,68
9140,Talend Infrastructure Engineer,3.35645847055488,192
9141,Bigdata Engineer- Architect,2.50748416097232,57
9142,Apache Spark Advanced Application Engineer,2.20486641981287,31
9143,Bigdata Engineer- Architect,2.59537223871035,140
9144,Business Intelligence Engineer,2.84355683357745,252
9145,"Opening For R&D Engineer role, Bangalore",3.42547183573965,321
9146,Staff software Engineer,4.51943607724077,465
9147,Software Engineer - Full Stack / JAVA / XML,4.22360747283939,406
9148,"Site Reliability Engineer, GFN",3.42474311659546,403
9149,Campaign Audience Engineer,3.6377377638745,238
9150,Software Engineer,4.32600571332807,275
9151,Software Engineer,4.63088683880218,242
9152,Software Engineer,3.48003956771852,36
9153,Software Principal Engineer,4.19536894518554,141
9154,Solution Engineer - Cloud Computing,2.41178055447691,62
9155,MLOps Engineer,4.13338810611691,478
